gameid,title,platform,developers,publishers,genres,supported_languages,release_date
696842,Bowling In A Skate Park,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],"['Sports', 'Bowling']",,2024-08-09
696841,Bowling In A Skate Park,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],"['Sports', 'Bowling']",,2024-08-09
696840,Bowling In A Skate Park,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],"['Sports', 'Bowling']",,2024-08-09
696828,Campfire of Oasis,PS5,['Nextgo24'],['Nextgo24'],['Action'],,2024-08-09
696819,Eyes: The Horror Game,PS4,['Fearless Games'],['QubicGames'],['Survival Horror'],,2024-08-23
696715,Princess Maker 2 Regeneration,PS5,['Bliss Brain'],['Bliss Brain'],['Management'],"['Japanese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2024-08-08
696704,P FIT,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2024-08-10
696703,P FIT,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2024-08-10
696701,Anime Dance-Off - Party Total,PS4,['EpiXR Games'],['EpiXR Games'],"['Dance', 'Music & Rhythm']",,2024-08-09
696700,Anime Dance-Off - Party Total,PS4,['EpiXR Games'],['EpiXR Games'],"['Dance', 'Music & Rhythm']",,2024-08-09
696687,Glowface in Love,PS4,['ThiGames'],['ThiGames'],['Platformer'],,2024-08-09
696686,Glowface in Love,PS5,['ThiGames'],['ThiGames'],['Platformer'],,2024-08-09
696684,Glowface in Love,PS5,['ThiGames'],['ThiGames'],['Platformer'],,2024-08-09
696680,Knowledge Trainer,PS5,['The Binary Family'],['The Binary Family'],['Educational & Trivia'],"['French', 'German']",2024-08-02
696654,Thank Goodness You're Here,PS4,['Coal Supper'],['Panic'],['Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2024-08-01
490955,Racing (2 Player Cooperation Edition) (Challenge Mode) - Breakthrough Gaming Arcade,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],"['Automobile', 'Arcade Racing']",,2022-01-30
696534,SteamWorld Heist II,PS5,['Image & Form Games'],['Thunderful Games'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2024-08-08
696526,Space Surveyor,PS5,['Zazenfly Development'],['Zazenfly Development'],['Action'],,2024-08-08
696523,Space Surveyor,PS5,['Zazenfly Development'],['Zazenfly Development'],['Action'],,2024-08-08
696512,Honeyland,PS5,['CAIO FLAVIO'],['AFIL Games'],['Puzzle'],['Portuguese (Brazil)'],2024-08-08
696510,Operation: Polygon Storm,PS4,['Toxic Studio'],['Untold Tales'],['Strategy'],"['Japanese', 'Spanish', 'German', 'Portuguese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2024-08-23
696472,Tower,PS5,['Webnetic'],['Webnetic'],['Action'],,2024-08-16
696471,Tower,PS4,['Webnetic'],['Webnetic'],['Action'],,2024-08-16
696452,ESCAPE - BACKROOMS HORROR,PS4,['GameToTop'],['GameToTop'],['Survival Horror'],,2024-08-08
696378,Princess Maker 2 Regeneration,PS4,['Bliss Brain'],['Bliss Brain'],['Management'],"['Japanese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2024-08-08
696360,"Isolation Instinct : Farming, Craft, Survival",PS4,['404 Games'],['404 Games'],['Survival'],,2024-08-06
696298,Glowface in Love,PS4,['ThiGames'],['ThiGames'],['Platformer'],,2024-08-09
696229,Color Dodge,PS5,['Oiven Games'],['Oiven Games'],['Action'],,2024-08-07
696228,Arcade Archives Tecmo Stackers,PS4,['KOEI TECMO'],['HAMSTER Corporation'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2024-08-08
696157,Quriocity,PS5,['Oxeliz Games'],['Oxeliz Games'],"['Simulation', 'Management']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2024-07-31
696114,Bocce VR Simulator,PS5,['Source Byte'],['Source Byte'],['Sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Turkish', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Indonesian']",2024-08-09
696083,Mangavania 2,PS4,['Alexander Nikolaev'],['Sometimes You'],['Platformer'],,2024-08-21
696082,Mangavania 2,PS4,['Alexander Nikolaev'],['Sometimes You'],['Platformer'],,2024-08-21
696080,Mangavania 2,PS4,['Alexander Nikolaev'],['Sometimes You'],['Platformer'],,2024-08-21
696077,Tiny Pixels Vol. 1 - Ninpo Blast,PS5,['eastasiasoft'],['eastasiasoft'],"[""Shoot 'em up""]",,2024-08-14
696069,FROOOOG,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2024-08-08
696068,FROOOOG,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2024-08-08
696067,FROOOOG,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2024-08-08
696044,Racing Bros Mafias Revenge,PS4,['4 Gladiators'],['4 Gladiators'],['Racing'],,2024-07-08
696001,Odd Color Out,PS4,['Enningture Game Temple'],['Enningture Game Temple'],['Puzzle'],,2024-08-07
695987,SUNSOFT is Back! Retro Game Selection,PS5,"['Red Art Games', 'Sunsoft']",['Red Art Games'],['Collection'],['Japanese'],2024-09-06
695796,Grieve,PS5,['Ehimwenma Joseph Amadasun'],['Ehimwenma Joseph Amadasun'],['Third Person Shooter'],,2024-08-04
695707,Donut Plus,PS5,['Smobile'],['Smobile'],"['Action', 'Platformer']",,2024-07-18
695706,Donut Plus,PS5,['Smobile'],['Smobile'],"['Action', 'Platformer']",,2024-07-18
694794,Madden NFL 25,PS5,['EA Orlando'],['Electronic Arts'],"['Sports', 'American Football']",,2013-11-15
695677,Horror Adventure Zombie Edition,PS5,['Yash Future Tech Solutions'],['Yash Future Tech Solutions'],['First Person Shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (simplified)']",2024-08-14
695676,Horror Adventure Zombie Edition,PS5,['Yash Future Tech Solutions'],['Yash Future Tech Solutions'],['First Person Shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (simplified)']",2024-08-14
695623,Quriocity,PS4,['Oxeliz Games'],['Oxeliz Games'],"['Simulation', 'Management']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2024-07-31
695466,Monster Jam Showdown,PS4,['Milestone'],['Milestone'],"['Automobile', 'Arcade Racing']","['Japanese', 'French', 'German', 'Italian', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2024-08-29
695464,That Time I Got Reincarnated as a Slime ISEKAI Chronicles,PS5,"['ZOC', 'Monkeycraft']",['BANDAI NAMCO Games'],"['Action-RPG', 'Role Playing']","['Japanese', 'French', 'German', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2024-08-08
695421,Population Quiz,PS5,['Source Byte'],['Source Byte'],['Educational & Trivia'],"['Japanese', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Turkish', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Indonesian']",2024-08-04
